date,tdi,ipx,pbi,ipc,tc,tpm,int,exp3m
2017-01-01,100.074808099113,106.714242746189,159.998577212189,87.4981321088573,3.34,4.25,4.2517,56.6765578635015
2017-02-01,102.066352394539,109.63761996122,159.533281818095,87.7809010228465,3.259825,4.25,4.249,54.6178343949045
2017-03-01,104.250354373092,111.86829021078,157.127308110684,88.9260539521744,3.26373913043478,4.25,4.2453,43.8080495356037
2017-04-01,99.9644043485904,107.638038484451,158.607742719969,88.6965771763182,3.24736111111111,4.25,4.2922,53.5714285714286
2017-05-01,100.743926852963,108.258730108254,159.641027378146,88.3210908710632,3.27286363636364,4.0,4.0746,54.1543026706232
2017-06-01,100.567181895564,107.490934836748,162.15553345217,88.1804847816058,3.2678,4.0,4.002,53.0523262023926
2017-07-01,102.006764907336,108.632353180186,161.172272080632,88.3553341822423,3.24892105263158,3.75,3.8392,54.7965126037598
2017-08-01,105.929030794991,114.186396554279,162.512303480914,88.9492813838017,3.24143181818182,3.75,3.7296,56.2682228088379
2017-09-01,108.492928015678,117.99071958898,163.540799118914,88.9352541037068,3.24616666666667,3.5,3.612,60.1369857788086
2017-10-01,109.254570518411,120.376654726711,162.00215700662,88.5179296753887,3.25104545454545,3.5,3.5012,64.1428604125977
2017-11-01,110.751446133027,123.741911466588,161.436631654669,88.3433392676972,3.24052380952381,3.25,3.3541,62.6099700927734
2017-12-01,109.046031644749,122.955697892546,163.478734704822,88.4819074367963,3.24618421052632,3.25,3.2568,53.654972076416
2018-01-01,107.677504442843,124.923539325563,164.625418244199,88.594648523903,3.21516666666667,3.0,3.0962,58.5365867614746
2018-02-01,108.665772421324,125.158863460373,164.070012767263,88.8163305147703,3.248375,3.0,3.0108,54.9363059997559
2018-03-01,105.264065003387,122.245454392124,166.034039946672,89.2489764935573,3.2519,2.75,2.8079,53.538459777832
2018-04-01,103.263550227429,122.236479199944,169.076280896417,89.1266401691656,3.230625,2.75,2.7517,58.5626907348633
2018-05-01,102.75749189377,123.645125115466,170.022336280805,89.1430886514034,3.27361363636364,2.75,2.7579,59.7345123291016
2018-06-01,102.073769665735,122.19176830245,166.22905507239,89.440878461853,3.27095,2.75,2.7849,57.803466796875
2018-07-01,100.904186459154,119.852410489835,164.593299953497,89.7832456102935,3.27659523809524,2.75,2.7428,58.9665641784668
2018-08-01,97.9753747557128,115.544433053967,166.14976409944,89.9015505324364,3.28807142857143,2.75,2.7502,58.5329322814941
2018-09-01,96.959262858724,114.457606896665,167.812673970688,90.0738752726222,3.311325,2.75,2.7462,55.1282043457031
2018-10-01,97.7735843129997,116.136744274419,168.33848482974,90.1474507938922,3.33390909090909,2.75,2.7694,52.3809509277344
2018-11-01,99.1155591910915,113.755764096072,169.283093968319,90.2578255325897,3.374675,2.75,2.7525,55.4517135620117
2018-12-01,101.498652697053,114.096051444336,170.369015603978,90.4218937443323,3.36402631578947,2.75,2.7544,58.3032493591309
2019-01-01,101.406270438934,114.13469399946,167.455150049253,90.4809684380851,3.34386363636364,2.75,2.752,58.1210174560547
2019-02-01,99.3103189763383,112.914553241387,167.622825256679,90.595663429072,3.321475,2.75,2.7514,58.4935913085938
2019-03-01,100.795988799457,116.070292267236,170.550610142393,91.2547942250017,3.30469047619048,2.75,2.7542,59.6026496887207
2019-04-01,103.234114363989,118.691164662945,171.118899847166,91.4373773077339,3.303825,2.75,2.7524,55.8631935119629
2019-05-01,102.923548597181,116.438219527708,171.236230492186,91.5723515157514,3.33236363636364,2.75,2.7504,52.9051971435547
2019-06-01,103.447947717784,116.355791466926,171.154930782561,91.493350335306,3.32565,2.75,2.7923,49.8475608825684
2019-07-01,104.773335611732,117.61197712526,171.000914876569,91.6793898976101,3.29021428571428,2.75,2.7527,49.1071434020996
2019-08-01,104.07321108879,115.253617501388,172.591278721415,91.7352934900762,3.37756,2.5,2.5642,45.238094329834
2019-09-01,105.262101505678,116.128723884544,171.356941113398,91.7411489525572,3.35735714285714,2.5,2.5038,46.8023262023926
2019-10-01,103.68316380732,113.631919200423,172.556453223271,91.8427297350918,3.3597619047619,2.5,2.5045,47.0031547546387
2019-11-01,103.554643212723,115.067963935694,173.371584793124,91.9427558656052,3.3717,2.25,2.2984,49.6987953186035
2019-12-01,105.739106210214,117.400886943641,171.679404272136,92.1399925330876,3.35519047619048,2.25,2.2501,50.7716064453125
2020-01-01,109.680247885355,120.72586836593,172.934195324644,92.1895712817569,3.32736363636364,2.25,2.249,52.9239768981934
2020-02-01,106.974542392449,115.429319595879,172.727214614625,92.3206390707161,3.39035,2.25,2.2433,48.187313079834
2020-03-01,104.919960811204,110.127382614804,140.503002958334,92.9170303880033,3.49136363636364,1.25,1.8384,21.8120803833008
2020-04-01,104.887212688484,105.537712217968,104.35718010835,93.0142055130683,3.3975,0.25,0.6135,9.13705539703369
2020-05-01,107.677682151187,108.082560132896,116.059228900362,93.204097335048,3.42115,0.25,0.2414,14.3369178771973
2020-06-01,111.680158011358,113.819163159847,139.909969593455,92.9560841633195,3.47016666666667,0.25,0.169,28.7822875976563
2020-07-01,115.735377171126,118.564613318655,152.557843942335,93.3861811793687,3.51656818181818,0.25,0.1752,34.790210723877
2020-08-01,120.214405039467,124.405309656494,156.547130692248,93.2832332195989,3.56392857142857,0.25,0.1674,38.1188125610352
2020-09-01,122.661324190224,127.533710814902,160.51936835531,93.4104286127018,3.55490909090909,0.25,0.1106,46.5686274509804
2020-10-01,122.474614369051,128.163213768242,167.169520946249,93.4260987274024,3.59561363636364,0.25,0.2489,50.1628664495114
2020-11-01,123.299721208574,131.373193587223,168.922807960474,93.9123624949692,3.6077619047619,0.25,0.1883,52.8052805280528
2020-12-01,125.430521534072,137.804722233925,173.167361490965,93.9581285619732,3.60261904761905,0.25,0.2276,49.5
2021-01-01,129.807235191795,146.139168555271,172.164051017993,94.6561451002628,3.624575,0.25,0.2207,41.1764705882353
2021-02-01,126.374275800716,146.477271098299,168.443418980469,94.5375735473133,3.645275,0.25,0.1737,44.2176870748299
2021-03-01,125.466509499059,149.256929228839,168.376723986983,95.3311869507106,3.70815217391304,0.25,0.25,51.1824324324324
2021-04-01,123.038987931328,149.077575559347,167.468461228883,95.2313830125361,3.69945,0.25,0.249,39.7151898734177
2021-05-01,127.80268063486,159.710312444481,172.19857746939,95.4852294275117,3.77354761904762,0.25,0.25,44.8387096774194
2021-06-01,128.130951173551,162.803780134601,172.77746476187,95.9814390796482,3.91030952380952,0.25,0.25,39.4736842105263
2021-07-01,122.426791017047,157.498566571398,173.528789522653,96.948489573628,3.94005,0.25,0.25,42.9328621908127
2021-08-01,123.191963746169,158.808455307109,175.086278301496,97.9033694822447,4.08619047619048,0.5,0.4879,33.5640138408305
2021-09-01,123.491561625726,160.983250737254,176.126159187722,98.2953966184284,4.10747727272727,1.0,0.7745,35.0
2021-10-01,124.044461677533,166.355334856209,175.486747211402,98.8691125131803,4.01505,1.5,1.2916,42.5182481751825
2021-11-01,125.863327167046,170.339183333011,175.014762741503,99.2232454403164,4.01959523809524,2.0,1.7181,40.1079136690648
2021-12-01,123.661703216654,168.117231136528,176.059915194989,100.0,4.03697727272727,2.5,2.2519,41.2213740458015
2022-01-01,119.430796796375,163.490608385407,176.982265321709,100.037268,3.88928571428572,3.0,2.9861,44.4816053511706
2022-02-01,119.997116300663,169.320853537186,176.682047622781,100.34884,3.7908,3.5,3.3511,44.5205479452055
2022-03-01,117.986708991109,171.753100627175,175.30164255593,101.836672,3.73878260869565,4.0,3.8782,38.986013986014
2022-04-01,115.848126327606,170.364617019119,175.022055260789,102.816232,3.73973684210526,4.5,4.4543,34.9122807017544
2022-05-01,110.470933238666,163.160907462942,176.251895332725,103.211072,3.75754545454545,5.0,4.8926,36.0627177700348
2022-06-01,106.893609845989,162.905206529646,179.317052729016,104.439931,3.74714285714286,5.5,5.2778,34.115523465704
2022-07-01,106.471529313718,159.379825199714,177.733174304011,105.422597,3.90218421052632,6.0,5.8918,34.2857142857143
2022-08-01,109.598957860058,158.883391964868,177.408945016816,106.125283,3.87379545454545,6.5,6.2823,35.5633802816901
2022-09-01,106.439828712438,151.248334409875,179.495469139942,106.679849,3.89770454545455,6.75,6.6726,36.525974025974
2022-10-01,108.011525090242,152.212073350636,179.405617502151,107.050724,3.97871428571429,7.0,6.9748,35.7394366197183
2022-11-01,113.264145524829,158.553824309788,178.521843716054,107.604861,3.87730952380952,7.25,7.1999,37.9310344827586
2022-12-01,119.145500678169,161.590213723998,179.023255014478,108.459162,3.829175,7.5,7.4533,42.3636363636364
2023-01-01,117.211830492737,160.47548316027,175.538186117904,108.704764,3.83278571428571,7.75,7.6413,31.8840579710145
2023-02-01,117.001444846447,159.328361041531,176.209312526868,109.024924,3.840875,7.75,7.7612,41.4855072463768
2023-03-01,119.738343928,158.609460940782,176.968791266741,110.391537,3.77960869565217,7.75,7.7382,42.9090909090909
2023-04-01,119.754204874607,158.150013362754,176.687425034042,111.005592,3.76561111111111,7.75,7.7459,43.9338235294118
2023-05-01,118.465909065526,152.25267200584,174.205884177575,111.358436,3.68870454545455,7.75,7.746,44.5054945054945
2023-06-01,119.890534762815,153.709326260216,178.389612909719,111.188314,3.65104761904762,7.75,7.7164,42.7777777777778
2023-07-01,120.385604401198,154.497563299405,175.55607284978,111.623134,3.6013,7.75,7.7481,44.4852941176471
2023-08-01,121.995189389266,155.73306057906,177.273544890054,112.042985,3.69634090909091,7.75,7.7452,44.0647482014389
2023-09-01,124.33697372105,159.706848149963,178.226772279038,112.061363,3.72966666666667,7.5,7.6024,40.4059040590406
2023-10-01,122.743581559373,157.952896714964,177.708044328767,111.700024,3.84440909090909,7.25,7.2814,38.6973180076628
2023-11-01,124.212773286628,158.950446376765,179.544540628351,111.517885,3.76188095238095,7.0,7.0889,37.5925925925926
2023-12-01,129.754561627093,161.409133073772,177.94208243702,111.9704,3.73368421052632,6.75,6.858,41.1764705882353
2024-01-01,127.798677851705,159.432592380128,178.791698564371,111.991911,3.73980952380952,6.5,6.601,43.8432835820895
2024-02-01,125.384587169233,157.228355364418,178.714605943273,112.616278,3.82730952380952,6.25,6.3599,47.1774193548387
2024-03-01,126.939760097157,161.69235207065,180.331867541023,113.75301,3.70955263157895,6.25,6.2368,50.8
2024-04-01,133.159382986113,168.002302826589,182.273289709686,113.694232,3.71315909090909,6.0,6.0761,50.0
2024-05-01,135.299567495689,171.51684516124,183.960512446356,113.591104,3.73097727272727,5.75,5.8595,47.5285171102662
2024-06-01,136.258110346407,171.631075217481,180.151783846905,113.729392,3.78463157894737,5.75,5.7409,50.3703703703704
2024-07-01,138.136530881431,172.802592948303,183.142003459551,113.998099,3.7644,5.75,5.7126,51.1363636363636
2024-08-01,138.383880591451,170.942504590351,185.173621902032,114.322048,3.741325,5.5,5.5272,51.9305019305019
2024-09-01,143.315816220068,176.195695447847,184.332772760658,114.050464,3.76821428571429,5.25,5.3487,51.7716535433071
2024-10-01,142.44765024314,174.549908004743,184.553940301195,113.944279,3.75359090909091,5.25,5.2319,51.7374517374517
2024-11-01,142.192504674003,173.737618745249,187.895068452118,114.051561,3.77885,5.0,5.0847,50.5769230769231
2024-12-01,144.140937719277,176.893562102774,186.365603465107,114.172077,3.73489473684211,5.0,4.946,50.0
2025-01-01,144.924647370858,178.281933446306,186.631247654167,114.065534,3.74775,4.75,4.7349,52.5925925925926
2025-02-01,147.817070293917,183.677072021053,187.008810465743,114.279991,3.6977,4.75,4.7755,54.5454545454545
2025-03-01,149.963347678101,184.042975634068,186.138383459729,115.205841,3.65259523809524,4.75,4.7203,53.9344262295082
2025-04-01,153.885909614358,188.396479416425,187.618060590359,115.572272,3.6997,4.75,4.7565,52.1311475409836
2025-05-01,159.807864285545,192.061828044043,188.185812387631,115.507003,3.66014285714286,4.5,4.484,53.9655172413793
2025-06-01,161.634708395217,196.366239994287,188.17357685563,115.655637,3.60390476190476,4.5,4.49889399603857,52.9032258064516
2025-07-01,162.604968458211,198.665505116202,190.187827971278,115.9233,3.5562,4.5,4.5,54.5454545454545
2025-08-01,162.693852517293,197.997707620393,190.90826254631,115.586828,3.5432,4.5,4.5079,54.4326241134752
2025-09-01,170.641697111079,208.690550218119,191.758369433757,115.599718,3.50281818181818,4.25,4.3685,55.6313993174061
2025-10-01,176.266544358576,214.846494917558,192.238348969936,115.484549,3.41409090909091,4.25,4.25,55.8922558922559
2025-11-01,178.163121172806,219.027136364338,190.953981032527,115.612485,3.37285,4.25,4.2478,58.17843866171
2025-12-01,189.594858269687,229.549951092666,194.003668464196,115.894705,3.36673684210526,4.25,4.2411,55.3082191780822
2026-01-01,203.006196556086,247.486231297464,194.209007806738,116.005694,3.35675,4.25,4.2276,56.5298507462687
2026-02-01,204.89135301606,253.503487805394,193.871919740802,116.81034,3.356975,4.25,4.2481,50.1893939393939
2026-03-01,198.062205301019,257.071435451528,191.689329381905,119.5889,3.44677272727273,4.25,4.2473,52.0220588235294
2026-04-01,188.583180662599,254.120730711344,194.773434999731,120.211509,3.442675,4.25,4.246,44.589552238806
2026-05-01,182.437409635755,252.483384099533,192.852234158519,120.017612,3.434825,4.25,4.2494,46.2121212121212
2026-06-01,179.715325170521,248.66857315911,191.523368338774,120.292167,3.40457142857143,4.25,4.246,55.4982817869416
2026-07-01,180.742927385304,244.814657210192,,120.635759,3.4,4.25,4.2455,62.267657992565
2026-08-01,,,,120.716351,3.36385,4.25,4.2415,57.3134328358209
